#      date     time    value 
 2003-01-01 00:00:00 0.3176903 
 2003-02-01 00:00:00 0.3743534 
 2003-03-01 00:00:00 0.3915986 
 2003-04-01 00:00:00 0.2531557 
 2003-05-01 00:00:00 0.2523445 
 2003-06-01 00:00:00 0.1775949 
 2003-07-01 00:00:00 0.1881704 
 2003-08-01 00:00:00 0.2144289 
 2003-09-01 00:00:00 0.2135877 
 2003-10-01 00:00:00 0.1537099 
 2003-11-01 00:00:00 0.1545512 
 2003-12-01 00:00:00 0.2841311 
 2004-01-01 00:00:00 0.3097887 
 2004-02-01 00:00:00 0.4564938 
 2004-03-01 00:00:00 0.5465658 
 2004-04-01 00:00:00 0.2415587 
 2004-05-01 00:00:00 0.3025181 
 2004-06-01 00:00:00 0.3887144 
 2004-07-01 00:00:00 0.2591345 
 2004-08-01 00:00:00 0.2200772 
 2004-09-01 00:00:00 0.1856467 
 2004-10-01 00:00:00 0.1522678 
 2004-11-01 00:00:00 0.1622124 
 2004-12-01 00:00:00 0.2445631 
 2005-01-01 00:00:00 0.6462519 
 2005-02-01 00:00:00 0.3495971 
 2005-03-01 00:00:00 0.3400731 
 2005-04-01 00:00:00 0.2791138 
 2005-05-01 00:00:00 0.2281591 
 2005-06-01 00:00:00 0.2473572 
 2005-07-01 00:00:00 0.2780021 
 2005-08-01 00:00:00 0.2198369 
 2005-09-01 00:00:00 0.2132572 
 2005-10-01 00:00:00 0.1263699 
 2005-11-01 00:00:00 0.2376229 
 2005-12-01 00:00:00 0.295668 
 2006-01-01 00:00:00 0.2759291 
 2006-02-01 00:00:00 0.248559 
 2006-03-01 00:00:00 0.3220467 
 2006-04-01 00:00:00 0.2473572 
 2006-05-01 00:00:00 0.213137 
 2006-06-01 00:00:00 0.3060332 
 2006-07-01 00:00:00 0.2204678 
 2006-08-01 00:00:00  0.26974 
 2006-09-01 00:00:00 0.1802388 
 2006-10-01 00:00:00 0.1414219 
 2006-11-01 00:00:00 0.221279 
 2006-12-01 00:00:00  0.35843 
 2007-01-01 00:00:00 0.6450502 
 2007-02-01 00:00:00 0.3188921 
 2007-03-01 00:00:00 0.4425533 
 2007-04-01 00:00:00 0.2978012 
 2007-05-01 00:00:00 0.2556193 
 2007-06-01 00:00:00 0.1978146 
 2007-07-01 00:00:00 0.2004284 
 2007-08-01 00:00:00 0.2162616 
 2007-09-01 00:00:00 0.1935483 
 2007-10-01 00:00:00 0.1252582 
 2007-11-01 00:00:00 0.1740798 
 2007-12-01 00:00:00 0.2644823 
 2008-01-01 00:00:00 0.3573484 
 2008-02-01 00:00:00 0.4659576 
 2008-03-01 00:00:00 0.352932 
 2008-04-01 00:00:00 0.3360472 
 2008-05-01 00:00:00 0.198115 
 2008-06-01 00:00:00 0.2112743 
 2008-07-01 00:00:00 0.2230516 
 2008-08-01 00:00:00 0.1738995 
 2008-09-01 00:00:00 0.2055659 
 2008-10-01 00:00:00 0.1261595 
 2008-11-01 00:00:00 0.2023813 
 2008-12-01 00:00:00 0.269049 
 2009-01-01 00:00:00 0.4059297 
 2009-02-01 00:00:00 0.3524212 
 2009-03-01 00:00:00 0.3670527 
 2009-04-01 00:00:00 0.3412448 
 2009-05-01 00:00:00 0.2666455 
 2009-06-01 00:00:00 0.2293308 
 2009-07-01 00:00:00 0.253336 
 2009-08-01 00:00:00 0.2682979 
 2009-09-01 00:00:00 0.2183046 
 2009-10-01 00:00:00 0.1337006 
 2009-11-01 00:00:00 0.1869987 
 2009-12-01 00:00:00 0.302458 
 2010-01-01 00:00:00 0.3280255 
 2010-02-01 00:00:00 0.2804958 
 2010-03-01 00:00:00 0.4626528 
 2010-04-01 00:00:00 0.3048315 
 2010-05-01 00:00:00 0.2128666 
 2010-06-01 00:00:00 0.236962 
 2010-07-01 00:00:00 0.2421596 
 2010-08-01 00:00:00 0.2761094 
 2010-09-01 00:00:00 0.2034929 
 2010-10-01 00:00:00 0.148332 
 2010-11-01 00:00:00 0.1662984 
