#      date     time    value 
 2003-01-01 00:00:00 0.2391552 
 2003-02-01 00:00:00 0.2584435 
 2003-03-01 00:00:00 0.2671863 
 2003-04-01 00:00:00 0.1937887 
 2003-05-01 00:00:00 0.2549583 
 2003-06-01 00:00:00 0.2025015 
 2003-07-01 00:00:00 0.2532458 
 2003-08-01 00:00:00 0.3433479 
 2003-09-01 00:00:00 0.3026683 
 2003-10-01 00:00:00 0.2076991 
 2003-11-01 00:00:00 0.1692127 
 2003-12-01 00:00:00 0.2046045 
 2004-01-01 00:00:00 0.202201 
 2004-02-01 00:00:00 0.2966895 
 2004-03-01 00:00:00 0.3027284 
 2004-04-01 00:00:00 0.2043041 
 2004-05-01 00:00:00 0.3203642 
 2004-06-01 00:00:00 0.3302187 
 2004-07-01 00:00:00 0.2864445 
 2004-08-01 00:00:00 0.3282959 
 2004-09-01 00:00:00 0.2911614 
 2004-10-01 00:00:00 0.1832432 
 2004-11-01 00:00:00 0.1239663 
 2004-12-01 00:00:00 0.2163217 
 2005-01-01 00:00:00 0.2529754 
 2005-02-01 00:00:00 0.236962 
 2005-03-01 00:00:00 0.1901233 
 2005-04-01 00:00:00 0.2725942 
 2005-05-01 00:00:00 0.2197167 
 2005-06-01 00:00:00 0.2223005 
 2005-07-01 00:00:00 0.3387812 
 2005-08-01 00:00:00 0.3184114 
 2005-09-01 00:00:00 0.3770874 
 2005-10-01 00:00:00 0.1857369 
 2005-11-01 00:00:00 0.1753416 
 2005-12-01 00:00:00 0.2520741 
 2006-01-01 00:00:00 0.2446532 
 2006-02-01 00:00:00 0.1891319 
 2006-03-01 00:00:00 0.1822518 
 2006-04-01 00:00:00 0.1982652 
 2006-05-01 00:00:00 0.1771142 
 2006-06-01 00:00:00 0.2865046 
 2006-07-01 00:00:00 0.2300218 
 2006-08-01 00:00:00 0.3090977 
 2006-09-01 00:00:00 0.249941 
 2006-10-01 00:00:00 0.1764833 
 2006-11-01 00:00:00 0.1161248 
 2006-12-01 00:00:00 0.2609672 
 2007-01-01 00:00:00 0.3132438 
 2007-02-01 00:00:00 0.2173432 
 2007-03-01 00:00:00 0.3099089 
 2007-04-01 00:00:00 0.1964025 
 2007-05-01 00:00:00 0.2366315 
 2007-06-01 00:00:00 0.1451474 
