#      date     time    value 
 2003-01-01 00:00:00 0.06820459 
 2003-02-01 00:00:00 0.06453922 
 2003-03-01 00:00:00 0.1314173 
 2003-04-01 00:00:00 0.151036 
 2003-05-01 00:00:00 0.135323 
 2003-06-01 00:00:00 0.08250556 
 2003-07-01 00:00:00 0.1014033 
 2003-08-01 00:00:00 0.1151033 
 2003-09-01 00:00:00 0.2137379 
 2003-10-01 00:00:00 0.09446308 
 2003-11-01 00:00:00 0.06003261 
 2003-12-01 00:00:00 0.0905874 
 2004-01-01 00:00:00 0.05516548 
 2004-02-01 00:00:00 0.104648 
 2004-03-01 00:00:00 0.1556928 
 2004-04-01 00:00:00 0.1235758 
 2004-05-01 00:00:00 0.08668168 
 2004-06-01 00:00:00 0.09226987 
 2004-07-01 00:00:00 0.213768 
 2004-08-01 00:00:00 0.1098456 
 2004-09-01 00:00:00 0.1242668 
 2004-10-01 00:00:00 0.1330697 
 2004-11-01 00:00:00 0.09851903 
 2004-12-01 00:00:00 0.09317119 
 2005-01-01 00:00:00 0.1321083 
 2005-02-01 00:00:00 0.1000513 
 2005-03-01 00:00:00 0.1742901 
 2005-04-01 00:00:00 0.1359839 
 2005-05-01 00:00:00 0.1872691 
 2005-06-01 00:00:00 0.1045879 
 2005-07-01 00:00:00 0.1378166 
 2005-08-01 00:00:00 0.0908578 
 2005-09-01 00:00:00 0.2169226 
 2005-10-01 00:00:00 0.09572493 
 2005-11-01 00:00:00 0.1095752 
 2005-12-01 00:00:00 0.08626106 
 2006-01-01 00:00:00 0.07481428 
 2006-02-01 00:00:00 0.07868996 
 2006-03-01 00:00:00 0.1677105 
 2006-04-01 00:00:00 0.1192194 
 2006-05-01 00:00:00 0.1116182 
 2006-06-01 00:00:00 0.1258591 
 2006-07-01 00:00:00 0.1035965 
 2006-08-01 00:00:00 0.1723973 
 2006-09-01 00:00:00 0.1437353 
 2006-10-01 00:00:00 0.1175369 
 2006-11-01 00:00:00 0.1230049 
 2006-12-01 00:00:00 0.09866925 
 2007-01-01 00:00:00 0.1608003 
 2007-02-01 00:00:00 0.07060812 
 2007-03-01 00:00:00 0.1249277 
 2007-04-01 00:00:00 0.1153737 
 2007-05-01 00:00:00 0.152388 
 2007-06-01 00:00:00 0.09701683 
 2007-07-01 00:00:00 0.1329795 
 2007-08-01 00:00:00 0.1029055 
 2007-09-01 00:00:00 0.08169437 
 2007-10-01 00:00:00 0.09887956 
 2007-11-01 00:00:00 0.07766846 
