#      date     time    value 
 2003-01-01 00:00:00 0.1097855 
 2003-02-01 00:00:00 0.114172 
 2003-03-01 00:00:00 0.1703844 
 2003-04-01 00:00:00 0.1916255 
 2003-05-01 00:00:00 0.1468599 
 2003-06-01 00:00:00 0.1740197 
 2003-07-01 00:00:00 0.1395291 
 2003-08-01 00:00:00 0.1309666 
 2003-09-01 00:00:00 0.1448469 
 2003-10-01 00:00:00 0.1288936 
 2003-11-01 00:00:00 0.09620564 
 2003-12-01 00:00:00 0.115554 
 2004-01-01 00:00:00 0.1009526 
 2004-02-01 00:00:00 0.1988661 
 2004-03-01 00:00:00 0.1659379 
 2004-04-01 00:00:00 0.1794276 
 2004-05-01 00:00:00 0.2148195 
 2004-06-01 00:00:00 0.1642854 
 2004-07-01 00:00:00 0.1481818 
 2004-08-01 00:00:00 0.1474608 
 2004-09-01 00:00:00 0.1381471 
 2004-10-01 00:00:00 0.1000212 
 2004-11-01 00:00:00 0.09494379 
 2004-12-01 00:00:00 0.07397305 
 2005-01-01 00:00:00 0.08310644 
 2005-02-01 00:00:00 0.09166899 
 2005-03-01 00:00:00 0.1821917 
 2005-04-01 00:00:00 0.2085703 
 2005-05-01 00:00:00 0.1542507 
 2005-06-01 00:00:00 0.1733287 
 2005-07-01 00:00:00 0.1504952 
 2005-08-01 00:00:00 0.1449671 
 2005-09-01 00:00:00 0.0825356 
 2005-10-01 00:00:00 0.1454178 
 2005-11-01 00:00:00 0.1190091 
 2005-12-01 00:00:00 0.06727323 
 2006-01-01 00:00:00 0.1109272 
 2006-02-01 00:00:00 0.1527185 
 2006-03-01 00:00:00 0.1729682 
 2006-04-01 00:00:00 0.1877498 
 2006-05-01 00:00:00 0.1815608 
 2006-06-01 00:00:00 0.1913251 
 2006-07-01 00:00:00 0.1677705 
 2006-08-01 00:00:00 0.1194898 
 2006-09-01 00:00:00 0.1512463 
 2006-10-01 00:00:00 0.1425035 
 2006-11-01 00:00:00 0.1216529 
 2006-12-01 00:00:00 0.1111976 
 2007-01-01 00:00:00  0.12649 
 2007-02-01 00:00:00 0.1270308 
 2007-03-01 00:00:00 0.1603497 
 2007-04-01 00:00:00 0.2150599 
 2007-05-01 00:00:00 0.210403 
 2007-06-01 00:00:00 0.1543108 
 2007-07-01 00:00:00 0.1306662 
 2007-08-01 00:00:00 0.1575856 
 2007-09-01 00:00:00 0.1618519 
 2007-10-01 00:00:00 0.09254026 
 2007-11-01 00:00:00 0.1318679 
 2007-12-01 00:00:00 0.07872001 
 2008-01-01 00:00:00 0.1637747 
 2008-02-01 00:00:00 0.1778954 
 2008-03-01 00:00:00 0.1493836 
 2008-04-01 00:00:00 0.2244336 
 2008-05-01 00:00:00 0.2238327 
 2008-06-01 00:00:00 0.1341813 
 2008-07-01 00:00:00 0.1549718 
 2008-08-01 00:00:00 0.1260995 
 2008-09-01 00:00:00  0.18102 
 2008-10-01 00:00:00 0.111438 
 2008-11-01 00:00:00 0.07688732 
 2008-12-01 00:00:00 0.08704221 
 2009-01-01 00:00:00 0.1168459 
 2009-02-01 00:00:00 0.1334903 
 2009-03-01 00:00:00 0.1889816 
 2009-04-01 00:00:00 0.1794877 
 2009-05-01 00:00:00 0.1791572 
 2009-06-01 00:00:00 0.1808397 
 2009-07-01 00:00:00 0.1380269 
 2009-08-01 00:00:00 0.1415721 
 2009-09-01 00:00:00 0.140761 
 2009-10-01 00:00:00 0.124417 
 2009-11-01 00:00:00 0.1130603 
 2009-12-01 00:00:00 0.1219834 
 2010-01-01 00:00:00 0.1018539 
 2010-02-01 00:00:00 0.1382072 
 2010-03-01 00:00:00 0.1812603 
 2010-04-01 00:00:00 0.2187553 
 2010-05-01 00:00:00 0.2082098 
 2010-06-01 00:00:00 0.1629635 
 2010-07-01 00:00:00 0.1106568 
 2010-08-01 00:00:00 0.139409 
 2010-09-01 00:00:00 0.1266403 
 2010-10-01 00:00:00 0.1371256 
 2010-11-01 00:00:00 0.07980159 
 2010-12-01 00:00:00 0.09064749 
 2011-01-01 00:00:00 0.1019741 
 2011-02-01 00:00:00 0.1309666 
 2011-03-01 00:00:00 0.176243 
 2011-04-01 00:00:00 0.2366014 
 2011-05-01 00:00:00 0.2050852 
 2011-06-01 00:00:00 0.1595986 
 2011-07-01 00:00:00 0.1193095 
 2011-08-01 00:00:00 0.1187086 
 2011-09-01 00:00:00 0.1282025 
 2011-10-01 00:00:00 0.1215628 
 2011-11-01 00:00:00 0.1050686 
 2011-12-01 00:00:00 0.07986168 
 2012-01-01 00:00:00 0.06165499 
 2012-02-01 00:00:00 0.07971146 
 2012-03-01 00:00:00 0.1785564 
 2012-04-01 00:00:00 0.1818612 
 2012-05-01 00:00:00 0.2098322 
 2012-06-01 00:00:00 0.1798482 
 2012-07-01 00:00:00 0.1320482 
 2012-08-01 00:00:00 0.1172064 
 2012-09-01 00:00:00 0.1428039 
 2012-10-01 00:00:00 0.1115882 
 2012-11-01 00:00:00 0.0938622 
 2012-12-01 00:00:00 0.1071717 
 2013-01-01 00:00:00 0.1149531 
 2013-02-01 00:00:00 0.1130603 
 2013-03-01 00:00:00 0.1772044 
 2013-04-01 00:00:00 0.2070982 
 2013-05-01 00:00:00 0.1411215 
 2013-06-01 00:00:00 0.1714359 
 2013-07-01 00:00:00 0.1828527 
 2013-08-01 00:00:00 0.1282927 
 2013-09-01 00:00:00 0.1197001 
 2013-10-01 00:00:00 0.1148329 
 2013-11-01 00:00:00 0.1010427 
 2013-12-01 00:00:00 0.1153136 
 2014-01-01 00:00:00 0.1273012 
 2014-02-01 00:00:00 0.1865781 
 2014-03-01 00:00:00 0.1684916 
 2014-04-01 00:00:00 0.1719467 
 2014-05-01 00:00:00 0.1775349 
 2014-06-01 00:00:00 0.1696032 
 2014-07-01 00:00:00 0.1215628 
 2014-08-01 00:00:00 0.1144724 
 2014-09-01 00:00:00 0.116906 
 2014-10-01 00:00:00 0.1449671 
 2014-11-01 00:00:00 0.1103864 
 2014-12-01 00:00:00 0.07075834 
 2015-01-01 00:00:00 0.07415331 
 2015-02-01 00:00:00 0.1143823 
 2015-03-01 00:00:00 0.1607102 
 2015-04-01 00:00:00 0.2090811 
 2015-05-01 00:00:00 0.1777752 
 2015-06-01 00:00:00 0.1680409 
 2015-07-01 00:00:00 0.1349324 
 2015-08-01 00:00:00 0.1081632 
 2015-09-01 00:00:00 0.1095752 
 2015-10-01 00:00:00 0.129164 
 2015-11-01 00:00:00 0.1033862 
 2015-12-01 00:00:00 0.1419627 
 2016-01-01 00:00:00 0.1419327 
 2016-02-01 00:00:00 0.1347221 
 2016-03-01 00:00:00 0.1420528 
 2016-04-01 00:00:00 0.1673499 
 2016-05-01 00:00:00 0.172848 
 2016-06-01 00:00:00 0.1390184 
 2016-07-01 00:00:00 0.09548458 
 2016-08-01 00:00:00 0.1289536 
 2016-09-01 00:00:00 0.1009226 
 2016-10-01 00:00:00 0.1370655 
 2016-11-01 00:00:00 0.09266044 
 2016-12-01 00:00:00 0.08812379 
 2017-01-01 00:00:00 0.1048283 
 2017-02-01 00:00:00 0.1236058 
 2017-03-01 00:00:00 0.1757623 
 2017-04-01 00:00:00 0.1806895 
 2017-05-01 00:00:00 0.1712857 
 2017-06-01 00:00:00 0.1200005 
 2017-07-01 00:00:00 0.1000813 
 2017-08-01 00:00:00 0.1336706 
 2017-09-01 00:00:00 0.1273613 
 2017-10-01 00:00:00 0.1343315 
 2017-11-01 00:00:00 0.09401242 
 2017-12-01 00:00:00 0.08109349 
 2018-01-01 00:00:00 0.08238538 
 2018-02-01 00:00:00 0.1204211 
 2018-03-01 00:00:00 0.1691826 
 2018-04-01 00:00:00 0.2139182 
 2018-05-01 00:00:00 0.1717664 
 2018-06-01 00:00:00  0.15374 
 2018-07-01 00:00:00 0.1338208 
 2018-08-01 00:00:00 0.1935483 
 2018-09-01 00:00:00 0.1217731 
 2018-10-01 00:00:00 0.1567143 
 2018-11-01 00:00:00 0.1008625 
 2018-12-01 00:00:00 0.1181979 
 2019-01-01 00:00:00 0.08388758 
 2019-02-01 00:00:00 0.1745305 
 2019-03-01 00:00:00 0.1275115 
 2019-04-01 00:00:00 0.1889816 
 2019-05-01 00:00:00 0.1355633 
 2019-06-01 00:00:00 0.1418726 
 2019-07-01 00:00:00 0.1522979 
 2019-08-01 00:00:00 0.1282326 
 2019-09-01 00:00:00 0.1577358 
 2019-10-01 00:00:00 0.1332199 
 2019-11-01 00:00:00 0.1198803 
 2019-12-01 00:00:00  0.12646 
 2020-01-01 00:00:00 0.1130303 
 2020-02-01 00:00:00 0.1451774 
 2020-03-01 00:00:00 0.1134509 
 2020-04-01 00:00:00 0.1447268 
 2020-05-01 00:00:00 0.1608604 
 2020-06-01 00:00:00 0.1193696 
 2020-07-01 00:00:00 0.08854441 
 2020-08-01 00:00:00 0.09127842 
 2020-09-01 00:00:00 0.2047848 
 2020-10-01 00:00:00  0.13328 
 2020-11-01 00:00:00 0.1061803 
 2020-12-01 00:00:00 0.1045879 
 2021-01-01 00:00:00 0.09524423 
 2021-02-01 00:00:00 0.1461989 
 2021-03-01 00:00:00 0.1715561 
 2021-04-01 00:00:00  0.23561 
 2021-05-01 00:00:00 0.1546413 
 2021-06-01 00:00:00 0.1468899 
 2021-07-01 00:00:00 0.1600793 
 2021-08-01 00:00:00 0.1840845 
 2021-09-01 00:00:00 0.09818854 
 2021-10-01 00:00:00 0.1283227 
 2021-11-01 00:00:00 0.07006732 
 2021-12-01 00:00:00 0.1014333 
