#      date     time    value 
 2003-01-01 00:00:00 0.07829939 
 2003-02-01 00:00:00 0.1153737 
 2003-03-01 00:00:00 0.1427138 
 2003-04-01 00:00:00 0.1276918 
 2003-05-01 00:00:00 0.1850158 
 2003-06-01 00:00:00 0.1181378 
 2003-07-01 00:00:00 0.1757322 
 2003-08-01 00:00:00 0.1850158 
 2003-09-01 00:00:00 0.2495805 
 2003-10-01 00:00:00 0.1104766 
 2003-11-01 00:00:00 0.08469877 
 2003-12-01 00:00:00 0.1142922 
 2004-01-01 00:00:00 0.07463402 
 2004-02-01 00:00:00 0.1869687 
 2004-03-01 00:00:00 0.205596 
 2004-04-01 00:00:00 0.1581865 
 2004-05-01 00:00:00 0.1299151 
 2004-06-01 00:00:00 0.1198803 
 2004-07-01 00:00:00 0.3326522 
 2004-08-01 00:00:00 0.1431044 
 2004-09-01 00:00:00 0.2059265 
 2004-10-01 00:00:00 0.1357736 
 2004-11-01 00:00:00 0.1356535 
 2004-12-01 00:00:00 0.09458326 
 2005-01-01 00:00:00 0.152418 
 2005-02-01 00:00:00 0.1678607 
 2005-03-01 00:00:00 0.1331899 
 2005-04-01 00:00:00 0.1458083 
 2005-05-01 00:00:00 0.2047548 
 2005-06-01 00:00:00 0.1897928 
 2005-07-01 00:00:00 0.1568345 
 2005-08-01 00:00:00 0.1863378 
 2005-09-01 00:00:00 0.1871189 
 2005-10-01 00:00:00 0.1060901 
 2005-11-01 00:00:00 0.1192795 
 2005-12-01 00:00:00 0.09587515 
 2006-01-01 00:00:00 0.1017037 
 2006-02-01 00:00:00 0.09275057 
 2006-03-01 00:00:00 0.1550619 
 2006-04-01 00:00:00 0.1693328 
 2006-05-01 00:00:00 0.155783 
 2006-06-01 00:00:00 0.1030256 
 2006-07-01 00:00:00 0.1843248 
 2006-08-01 00:00:00 0.2072184 
 2006-09-01 00:00:00 0.213798 
 2006-10-01 00:00:00 0.1298249 
 2006-11-01 00:00:00 0.1941793 
 2006-12-01 00:00:00 0.1199404 
 2007-01-01 00:00:00 0.1627832 
 2007-02-01 00:00:00 0.0752349 
 2007-03-01 00:00:00 0.1957415 
 2007-04-01 00:00:00 0.1283528 
 2007-05-01 00:00:00 0.1947801 
 2007-06-01 00:00:00 0.1146827 
 2007-07-01 00:00:00 0.236992 
 2007-08-01 00:00:00 0.157826 
 2007-09-01 00:00:00 0.1278721 
 2007-10-01 00:00:00 0.1263999 
 2007-11-01 00:00:00 0.1881704 
 2007-12-01 00:00:00 0.09614555 
 2008-01-01 00:00:00 0.1420829 
 2008-02-01 00:00:00 0.1180176 
 2008-03-01 00:00:00 0.2210687 
 2008-04-01 00:00:00 0.2344683 
 2008-05-01 00:00:00 0.1498343 
 2008-06-01 00:00:00 0.1438555 
 2008-07-01 00:00:00 0.1411515 
 2008-08-01 00:00:00 0.2658944 
 2008-09-01 00:00:00 0.1250479 
 2008-10-01 00:00:00 0.128503 
 2008-11-01 00:00:00 0.1148029 
 2008-12-01 00:00:00 0.08238538 
 2009-01-01 00:00:00 0.0658912 
 2009-02-01 00:00:00 0.1286532 
 2009-03-01 00:00:00 0.1963725 
 2009-04-01 00:00:00 0.114893 
 2009-05-01 00:00:00 0.1630837 
 2009-06-01 00:00:00 0.1168759 
 2009-07-01 00:00:00 0.2512629 
 2009-08-01 00:00:00 0.1890117 
 2009-09-01 00:00:00 0.1634142 
 2009-10-01 00:00:00 0.08932555 
 2009-11-01 00:00:00 0.08313648 
 2009-12-01 00:00:00 0.1013131 
 2010-01-01 00:00:00  0.09236 
 2010-02-01 00:00:00 0.1301854 
 2010-03-01 00:00:00 0.1409713 
 2010-04-01 00:00:00 0.1700238 
 2010-05-01 00:00:00 0.1700839 
 2010-06-01 00:00:00 0.1993769 
 2010-07-01 00:00:00 0.2077291 
 2010-08-01 00:00:00 0.2647227 
 2010-09-01 00:00:00 0.156474 
 2010-10-01 00:00:00 0.08734265 
 2010-11-01 00:00:00 0.1037767 
 2010-12-01 00:00:00 0.07697745 
 2011-01-01 00:00:00 0.07490441 
 2011-02-01 00:00:00 0.1015535 
 2011-03-01 00:00:00 0.1240865 
 2011-04-01 00:00:00 0.1516369 
 2011-05-01 00:00:00 0.2094416 
 2011-06-01 00:00:00 0.2224807 
 2011-07-01 00:00:00 0.1990163 
 2011-08-01 00:00:00 0.163294 
 2011-09-01 00:00:00 0.1236358 
 2011-10-01 00:00:00 0.1848956 
 2011-11-01 00:00:00 0.08436829 
 2011-12-01 00:00:00 0.1017938 
 2012-01-01 00:00:00 0.1119788 
 2012-02-01 00:00:00 0.1051888 
 2012-03-01 00:00:00 0.2270474 
 2012-04-01 00:00:00 0.1233655 
 2012-05-01 00:00:00 0.1956514 
 2012-06-01 00:00:00 0.1948703 
 2012-07-01 00:00:00 0.238314 
 2012-08-01 00:00:00 0.2767403 
 2012-09-01 00:00:00 0.1208718 
 2012-10-01 00:00:00 0.1206615 
 2012-11-01 00:00:00 0.1053691 
 2012-12-01 00:00:00 0.06243614 
 2013-01-01 00:00:00 0.07535507 
 2013-02-01 00:00:00 0.1642253 
 2013-03-01 00:00:00 0.1404906 
 2013-04-01 00:00:00 0.2045444 
 2013-05-01 00:00:00 0.1386879 
 2013-06-01 00:00:00 0.1504652 
 2013-07-01 00:00:00 0.2165921 
 2013-08-01 00:00:00 0.2725942 
 2013-09-01 00:00:00 0.09686661 
 2013-10-01 00:00:00 0.08472881 
 2013-11-01 00:00:00 0.1184683 
 2013-12-01 00:00:00 0.1202709 
 2014-01-01 00:00:00 0.1044677 
 2014-02-01 00:00:00 0.07968142 
 2014-03-01 00:00:00 0.1509459 
 2014-04-01 00:00:00 0.1124294 
 2014-05-01 00:00:00 0.1720068 
 2014-06-01 00:00:00 0.1609505 
 2014-07-01 00:00:00 0.1311769 
 2014-08-01 00:00:00 0.1562336 
