#      date     time    value 
 2003-01-01 00:00:00 0.06931622 
 2003-02-01 00:00:00 0.05871067 
 2003-03-01 00:00:00 0.1659379 
 2003-04-01 00:00:00 0.1322284 
 2003-05-01 00:00:00 0.1356234 
 2003-06-01 00:00:00 0.07235067 
 2003-07-01 00:00:00 0.1514266 
 2003-08-01 00:00:00 0.1754017 
 2003-09-01 00:00:00 0.2531257 
 2003-10-01 00:00:00 0.09446308 
 2003-11-01 00:00:00 0.06378812 
 2003-12-01 00:00:00 0.09034705 
 2004-01-01 00:00:00 0.04975755 
 2004-02-01 00:00:00 0.09257031 
 2004-03-01 00:00:00 0.2002482 
 2004-04-01 00:00:00 0.1068412 
 2004-05-01 00:00:00 0.09560476 
 2004-06-01 00:00:00 0.07649675 
 2004-07-01 00:00:00 0.2538768 
 2004-08-01 00:00:00 0.1343315 
 2004-09-01 00:00:00 0.1639249 
 2004-10-01 00:00:00 0.1234856 
 2004-11-01 00:00:00 0.09587515 
 2004-12-01 00:00:00 0.1061202 
 2005-01-01 00:00:00  0.13331 
 2005-02-01 00:00:00 0.1013732 
 2005-03-01 00:00:00 0.1406408 
 2005-04-01 00:00:00 0.1179275 
 2005-05-01 00:00:00 0.1985957 
 2005-06-01 00:00:00 0.1103263 
 2005-07-01 00:00:00 0.1920161 
 2005-08-01 00:00:00 0.1165455 
 2005-09-01 00:00:00 0.2743668 
 2005-10-01 00:00:00 0.0966563 
 2005-11-01 00:00:00 0.1208418 
 2005-12-01 00:00:00 0.08466873 
 2006-01-01 00:00:00 0.07986168 
 2006-02-01 00:00:00 0.07502459 
 2006-03-01 00:00:00 0.1655773 
 2006-04-01 00:00:00 0.1146226 
 2006-05-01 00:00:00 0.1126397 
 2006-06-01 00:00:00 0.1284729 
 2006-07-01 00:00:00 0.1529588 
 2006-08-01 00:00:00 0.1709853 
 2006-09-01 00:00:00 0.1632639 
 2006-10-01 00:00:00 0.1206915 
 2006-11-01 00:00:00 0.1236358 
 2006-12-01 00:00:00 0.09851903 
 2007-01-01 00:00:00 0.1862476 
 2007-02-01 00:00:00 0.05603676 
 2007-03-01 00:00:00 0.1316876 
 2007-04-01 00:00:00 0.09999119 
 2007-05-01 00:00:00 0.1602295 
 2007-06-01 00:00:00 0.09623568 
 2007-07-01 00:00:00 0.1780156 
 2007-08-01 00:00:00 0.1469801 
 2007-09-01 00:00:00 0.08010203 
 2007-10-01 00:00:00 0.09641595 
 2007-11-01 00:00:00 0.07370265 
 2007-12-01 00:00:00 0.08550996 
 2008-01-01 00:00:00 0.1884709 
 2008-02-01 00:00:00 0.1074421 
 2008-03-01 00:00:00 0.129224 
 2008-04-01 00:00:00 0.1665988 
 2008-05-01 00:00:00 0.135323 
 2008-06-01 00:00:00 0.1001715 
 2008-07-01 00:00:00 0.1358638 
 2008-08-01 00:00:00 0.2139182 
 2008-09-01 00:00:00 0.09611551 
 2008-10-01 00:00:00 0.1288635 
 2008-11-01 00:00:00 0.1265802 
 2008-12-01 00:00:00 0.08788344 
 2009-01-01 00:00:00 0.04873605 
 2009-02-01 00:00:00 0.07084847 
 2009-03-01 00:00:00 0.1163652 
 2009-04-01 00:00:00 0.1101761 
 2009-05-01 00:00:00 0.1280824 
 2009-06-01 00:00:00 0.09103806 
 2009-07-01 00:00:00 0.1847755 
 2009-08-01 00:00:00 0.198776 
 2009-09-01 00:00:00 0.1610407 
 2009-10-01 00:00:00 0.09166899 
 2009-11-01 00:00:00 0.1143522 
 2009-12-01 00:00:00 0.09845894 
 2010-01-01 00:00:00 0.06784406 
 2010-02-01 00:00:00 0.1215628 
 2010-03-01 00:00:00 0.1335504 
