#      date     time    value 
 2003-01-01 00:00:00 0.09251022 
 2003-02-01 00:00:00 0.1433748 
 2003-03-01 00:00:00 0.1550619 
 2003-04-01 00:00:00 0.1240565 
 2003-05-01 00:00:00 0.2161414 
 2003-06-01 00:00:00 0.2178239 
 2003-07-01 00:00:00 0.3891651 
 2003-08-01 00:00:00 0.2478379 
 2003-09-01 00:00:00 0.2713324 
 2003-10-01 00:00:00 0.1375462 
 2003-11-01 00:00:00 0.1045278 
 2003-12-01 00:00:00 0.1355032 
 2004-01-01 00:00:00 0.09698678 
 2004-02-01 00:00:00 0.2067076 
 2004-03-01 00:00:00 0.2658042 
 2004-04-01 00:00:00 0.1534395 
 2004-05-01 00:00:00 0.1617317 
 2004-06-01 00:00:00 0.2792339 
 2004-07-01 00:00:00 0.3803622 
 2004-08-01 00:00:00 0.2198669 
 2004-09-01 00:00:00 0.3011661 
 2004-10-01 00:00:00 0.1852261 
 2004-11-01 00:00:00 0.115554 
 2004-12-01 00:00:00 0.09064749 
 2005-01-01 00:00:00  0.19472 
 2005-02-01 00:00:00 0.2164719 
 2005-03-01 00:00:00 0.1740197 
 2005-04-01 00:00:00 0.2268972 
 2005-05-01 00:00:00 0.2302621 
 2005-06-01 00:00:00 0.2626797 
 2005-07-01 00:00:00 0.2553189 
 2005-08-01 00:00:00 0.4042472 
 2005-09-01 00:00:00 0.2544176 
 2005-10-01 00:00:00 0.1644056 
 2005-11-01 00:00:00 0.1219534 
 2005-12-01 00:00:00 0.1037467 
 2006-01-01 00:00:00 0.1123393 
 2006-02-01 00:00:00 0.1011028 
 2006-03-01 00:00:00  0.14695 
 2006-04-01 00:00:00 0.2044543 
 2006-05-01 00:00:00 0.1565341 
 2006-06-01 00:00:00 0.1209319 
 2006-07-01 00:00:00 0.3729413 
 2006-08-01 00:00:00 0.3368584 
 2006-09-01 00:00:00 0.2616582 
 2006-10-01 00:00:00 0.1683714 
 2006-11-01 00:00:00 0.2107335 
 2006-12-01 00:00:00 0.146259 
 2007-01-01 00:00:00 0.1637747 
 2007-02-01 00:00:00 0.08716238 
 2007-03-01 00:00:00 0.2321549 
 2007-04-01 00:00:00 0.1458985 
 2007-05-01 00:00:00 0.1662683 
 2007-06-01 00:00:00 0.1133307 
 2007-07-01 00:00:00 0.4033158 
 2007-08-01 00:00:00 0.3094582 
 2007-09-01 00:00:00 0.2057763 
 2007-10-01 00:00:00 0.1249878 
 2007-11-01 00:00:00 0.146259 
 2007-12-01 00:00:00 0.1094551 
 2008-01-01 00:00:00 0.1329495 
 2008-02-01 00:00:00 0.2024714 
 2008-03-01 00:00:00 0.219927 
 2008-04-01 00:00:00 0.2761394 
 2008-05-01 00:00:00 0.1397995 
 2008-06-01 00:00:00 0.2009091 
 2008-07-01 00:00:00 0.3192526 
 2008-08-01 00:00:00 0.4092645 
 2008-09-01 00:00:00 0.2736758 
 2008-10-01 00:00:00 0.1486024 
 2008-11-01 00:00:00 0.1140218 
 2008-12-01 00:00:00 0.1254084 
 2009-01-01 00:00:00 0.09088784 
 2009-02-01 00:00:00 0.1356835 
 2009-03-01 00:00:00 0.2159912 
 2009-04-01 00:00:00 0.1713458 
 2009-05-01 00:00:00 0.1590878 
 2009-06-01 00:00:00 0.179668 
 2009-07-01 00:00:00 0.3729413 
 2009-08-01 00:00:00 0.3104797 
 2009-09-01 00:00:00 0.3090076 
 2009-10-01 00:00:00 0.1087941 
 2009-11-01 00:00:00 0.1454779 
 2009-12-01 00:00:00 0.09305101 
 2010-01-01 00:00:00 0.09416264 
 2010-02-01 00:00:00 0.132589 
 2010-03-01 00:00:00 0.2027719 
 2010-04-01 00:00:00 0.2450739 
 2010-05-01 00:00:00 0.2164719 
 2010-06-01 00:00:00 0.1945999 
 2010-07-01 00:00:00 0.3418157 
 2010-08-01 00:00:00 0.3702674 
 2010-09-01 00:00:00 0.2445631 
 2010-10-01 00:00:00 0.114202 
 2010-11-01 00:00:00 0.1086138 
 2010-12-01 00:00:00 0.07655684 
 2011-01-01 00:00:00 0.1041373 
 2011-02-01 00:00:00 0.0981585 
 2011-03-01 00:00:00 0.131928 
 2011-04-01 00:00:00 0.1632038 
 2011-05-01 00:00:00 0.2150599 
 2011-06-01 00:00:00 0.3200938 
 2011-07-01 00:00:00 0.334515 
 2011-08-01 00:00:00 0.2962689 
 2011-09-01 00:00:00 0.1760927 
 2011-10-01 00:00:00 0.2408376 
 2011-11-01 00:00:00 0.08436829 
 2011-12-01 00:00:00 0.1620321 
 2012-01-01 00:00:00 0.1440057 
 2012-02-01 00:00:00 0.1085537 
 2012-03-01 00:00:00 0.2634909 
 2012-04-01 00:00:00 0.1580663 
 2012-05-01 00:00:00 0.2108537 
 2012-06-01 00:00:00 0.2800451 
 2012-07-01 00:00:00 0.4213723 
 2012-08-01 00:00:00 0.4480514 
 2012-09-01 00:00:00 0.1254084 
 2012-10-01 00:00:00 0.1152235 
 2012-11-01 00:00:00 0.1195198 
 2012-12-01 00:00:00 0.08160423 
 2013-01-01 00:00:00 0.07893031 
 2013-02-01 00:00:00 0.1665688 
 2013-03-01 00:00:00 0.1163952 
 2013-04-01 00:00:00 0.1964926 
 2013-05-01 00:00:00 0.1422331 
 2013-06-01 00:00:00 0.1651567 
 2013-07-01 00:00:00 0.2857835 
 2013-08-01 00:00:00 0.389796 
 2013-09-01 00:00:00 0.1308765 
 2013-10-01 00:00:00 0.1183481 
