#      date     time    value 
 2003-01-01 00:00:00 0.1002015 
 2003-02-01 00:00:00 0.09887956 
 2003-03-01 00:00:00 0.1221036 
 2003-04-01 00:00:00 0.1820415 
 2003-05-01 00:00:00 0.1566843 
 2003-06-01 00:00:00 0.1589977 
 2003-07-01 00:00:00 0.1583968 
 2003-08-01 00:00:00 0.1136612 
 2003-09-01 00:00:00 0.1116783 
 2003-10-01 00:00:00 0.1116783 
 2003-11-01 00:00:00 0.0886045 
 2003-12-01 00:00:00 0.1002916 
 2004-01-01 00:00:00 0.1030256 
 2004-02-01 00:00:00 0.1652168 
 2004-03-01 00:00:00 0.136735 
 2004-04-01 00:00:00 0.1638949 
 2004-05-01 00:00:00 0.1885009 
 2004-06-01 00:00:00 0.1547615 
 2004-07-01 00:00:00 0.1309065 
 2004-08-01 00:00:00 0.1345418 
 2004-09-01 00:00:00 0.0976778 
 2004-10-01 00:00:00 0.09623568 
 2004-11-01 00:00:00 0.09109815 
 2004-12-01 00:00:00 0.06721314 
 2005-01-01 00:00:00 0.08734265 
 2005-02-01 00:00:00 0.1023346 
 2005-03-01 00:00:00 0.1866682 
 2005-04-01 00:00:00 0.1998275 
 2005-05-01 00:00:00 0.1598389 
 2005-06-01 00:00:00 0.1226444 
 2005-07-01 00:00:00 0.1195198 
 2005-08-01 00:00:00 0.1100559 
 2005-09-01 00:00:00 0.1003517 
 2005-10-01 00:00:00 0.1194597 
 2005-11-01 00:00:00 0.09764775 
 2005-12-01 00:00:00 0.09070758 
 2006-01-01 00:00:00 0.09990105 
 2006-02-01 00:00:00 0.1352328 
 2006-03-01 00:00:00 0.1644357 
 2006-04-01 00:00:00 0.166749 
 2006-05-01 00:00:00 0.1783761 
 2006-06-01 00:00:00 0.1734489 
 2006-07-01 00:00:00 0.1297648 
 2006-08-01 00:00:00 0.1052489 
 2006-09-01 00:00:00 0.1216229 
 2006-10-01 00:00:00 0.1332499 
 2006-11-01 00:00:00 0.1354131 
 2006-12-01 00:00:00 0.1042274 
 2007-01-01 00:00:00 0.1409713 
 2007-02-01 00:00:00 0.1237861 
 2007-03-01 00:00:00 0.1261295 
 2007-04-01 00:00:00 0.1470402 
 2007-05-01 00:00:00 0.1784061 
 2007-06-01 00:00:00 0.1556628 
 2007-07-01 00:00:00 0.117597 
 2007-08-01 00:00:00 0.1404906 
 2007-09-01 00:00:00 0.1181077 
