#      date     time    value 
 2003-01-01 00:00:00 0.07385287 
 2003-02-01 00:00:00 0.0615949 
 2003-03-01 00:00:00 0.09509401 
 2003-04-01 00:00:00 0.05336284 
 2003-05-01 00:00:00 0.06592124 
 2003-06-01 00:00:00 0.04245685 
 2003-07-01 00:00:00 0.06435895 
 2003-08-01 00:00:00 0.06781402 
 2003-09-01 00:00:00 0.1336405 
 2003-10-01 00:00:00 0.1275115 
 2003-11-01 00:00:00 0.1119187 
 2003-12-01 00:00:00 0.08704221 
 2004-01-01 00:00:00 0.08971612 
 2004-02-01 00:00:00 0.09251022 
 2004-03-01 00:00:00 0.07574565 
 2004-04-01 00:00:00 0.08650141 
 2004-05-01 00:00:00 0.0669127 
 2004-06-01 00:00:00 0.06853508 
 2004-07-01 00:00:00 0.06913596 
 2004-08-01 00:00:00 0.08614088 
 2004-09-01 00:00:00 0.1501046 
 2004-10-01 00:00:00 0.1095752 
 2004-11-01 00:00:00 0.1104165 
 2004-12-01 00:00:00 0.0908578 
 2005-01-01 00:00:00 0.08992643 
 2005-02-01 00:00:00 0.08725251 
 2005-03-01 00:00:00 0.06724318 
 2005-04-01 00:00:00 0.08641128 
 2005-05-01 00:00:00 0.09794819 
 2005-06-01 00:00:00 0.0847889 
 2005-07-01 00:00:00 0.06652213 
 2005-08-01 00:00:00 0.1338809 
 2005-09-01 00:00:00 0.2311034 
 2005-10-01 00:00:00 0.1355633 
 2005-11-01 00:00:00 0.1152235 
 2005-12-01 00:00:00 0.09437295 
 2006-01-01 00:00:00 0.07941102 
 2006-02-01 00:00:00 0.03897174 
 2006-03-01 00:00:00 0.05546592 
 2006-04-01 00:00:00 0.07364256 
 2006-05-01 00:00:00 0.07703754 
 2006-06-01 00:00:00 0.08265578 
 2006-07-01 00:00:00 0.08250556 
 2006-08-01 00:00:00 0.1023647 
 2006-09-01 00:00:00 0.1064807 
 2006-10-01 00:00:00 0.1229148 
 2006-11-01 00:00:00 0.110086 
 2006-12-01 00:00:00 0.09025692 
 2007-01-01 00:00:00 0.0880637 
 2007-02-01 00:00:00 0.08184459 
 2007-03-01 00:00:00 0.0792608 
 2007-04-01 00:00:00 0.08487903 
 2007-05-01 00:00:00 0.07015745 
 2007-06-01 00:00:00 0.06838486 
 2007-07-01 00:00:00 0.08947577 
 2007-08-01 00:00:00 0.1228847 
 2007-09-01 00:00:00 0.1900031 
 2007-10-01 00:00:00 0.1522378 
 2007-11-01 00:00:00 0.1260995 
 2007-12-01 00:00:00 0.07941102 
 2008-01-01 00:00:00 0.0676638 
 2008-02-01 00:00:00 0.06607146 
 2008-03-01 00:00:00 0.06550063 
 2008-04-01 00:00:00 0.05774927 
 2008-05-01 00:00:00 0.07352239 
 2008-06-01 00:00:00 0.06628177 
 2008-07-01 00:00:00 0.08142397 
 2008-08-01 00:00:00 0.1008925 
 2008-09-01 00:00:00 0.2509324 
 2008-10-01 00:00:00 0.1785263 
 2008-11-01 00:00:00 0.1068713 
 2008-12-01 00:00:00 0.08578036 
 2009-01-01 00:00:00 0.06628177 
 2009-02-01 00:00:00 0.05937164 
 2009-03-01 00:00:00 0.04894636 
 2009-04-01 00:00:00 0.08238538 
 2009-05-01 00:00:00 0.08662159 
 2009-06-01 00:00:00 0.0590712 
 2009-07-01 00:00:00 0.0600927 
 2009-08-01 00:00:00 0.08665163 
 2009-09-01 00:00:00 0.1129702 
 2009-10-01 00:00:00 0.09707691 
 2009-11-01 00:00:00 0.08085313 
 2009-12-01 00:00:00 0.07349234 
 2010-01-01 00:00:00 0.08920538 
 2010-02-01 00:00:00 0.08184459 
 2010-03-01 00:00:00 0.05507535 
 2010-04-01 00:00:00 0.08277595 
 2010-05-01 00:00:00 0.0626164 
 2010-06-01 00:00:00 0.07385287 
 2010-07-01 00:00:00 0.09428282 
