#      date     time    value 
 2003-01-01 00:00:00 0.1022144 
 2003-02-01 00:00:00 0.1322284 
 2003-03-01 00:00:00 0.131958 
 2003-04-01 00:00:00 0.2134976 
 2003-05-01 00:00:00 0.184445 
 2003-06-01 00:00:00 0.1799384 
 2003-07-01 00:00:00 0.1872391 
 2003-08-01 00:00:00 0.1212624 
 2003-09-01 00:00:00 0.1262196 
 2003-10-01 00:00:00 0.1165154 
 2003-11-01 00:00:00 0.1048283 
 2003-12-01 00:00:00 0.1113779 
 2004-01-01 00:00:00 0.1160647 
 2004-02-01 00:00:00 0.156474 
 2004-03-01 00:00:00 0.1555126 
 2004-04-01 00:00:00 0.1842948 
 2004-05-01 00:00:00 0.1999778 
 2004-06-01 00:00:00 0.1700539 
 2004-07-01 00:00:00 0.1453276 
 2004-08-01 00:00:00 0.1351127 
 2004-09-01 00:00:00 0.1016136 
 2004-10-01 00:00:00 0.08968608 
 2004-11-01 00:00:00 0.08605075 
 2004-12-01 00:00:00 0.06201552 
 2005-01-01 00:00:00 0.09416264 
 2005-02-01 00:00:00 0.07778864 
 2005-03-01 00:00:00 0.1906641 
 2005-04-01 00:00:00 0.213798 
 2005-05-01 00:00:00 0.159238 
 2005-06-01 00:00:00 0.1520876 
 2005-07-01 00:00:00 0.1206915 
 2005-08-01 00:00:00 0.1212924 
 2005-09-01 00:00:00 0.1154338 
 2005-10-01 00:00:00 0.128503 
 2005-11-01 00:00:00 0.1118586 
 2005-12-01 00:00:00 0.08352705 
 2006-01-01 00:00:00 0.108704 
 2006-02-01 00:00:00 0.1467397 
 2006-03-01 00:00:00 0.1722171 
 2006-04-01 00:00:00 0.1745004 
 2006-05-01 00:00:00 0.1988962 
 2006-06-01 00:00:00 0.1957415 
 2006-07-01 00:00:00 0.1363144 
 2006-08-01 00:00:00 0.1120689 
 2006-09-01 00:00:00 0.1610707 
 2006-10-01 00:00:00 0.1282626 
 2006-11-01 00:00:00 0.1497441 
 2006-12-01 00:00:00 0.1256788 
 2007-01-01 00:00:00 0.1120689 
 2007-02-01 00:00:00 0.1413017 
 2007-03-01 00:00:00 0.1452976 
 2007-04-01 00:00:00 0.1843849 
 2007-05-01 00:00:00 0.1854064 
 2007-06-01 00:00:00 0.1677405 
 2007-07-01 00:00:00 0.1242367 
 2007-08-01 00:00:00 0.1486024 
 2007-09-01 00:00:00 0.1340912 
 2007-10-01 00:00:00 0.1008324 
 2007-11-01 00:00:00 0.09455322 
 2007-12-01 00:00:00 0.08244547 
 2008-01-01 00:00:00 0.1840544 
 2008-02-01 00:00:00 0.1347822 
 2008-03-01 00:00:00 0.1490231 
