#      date     time    value 
 2003-01-01 00:00:00 0.1020642 
 2003-02-01 00:00:00 0.1081632 
 2003-03-01 00:00:00 0.1784662 
 2003-04-01 00:00:00 0.1927672 
 2003-05-01 00:00:00 0.1356234 
 2003-06-01 00:00:00 0.1710453 
 2003-07-01 00:00:00 0.1297047 
 2003-08-01 00:00:00 0.1572852 
 2003-09-01 00:00:00 0.157856 
 2003-10-01 00:00:00 0.1267003 
 2003-11-01 00:00:00 0.09464335 
 2003-12-01 00:00:00 0.1166055 
 2004-01-01 00:00:00 0.08406785 
 2004-02-01 00:00:00 0.2181844 
 2004-03-01 00:00:00 0.171496 
 2004-04-01 00:00:00 0.1739897 
 2004-05-01 00:00:00 0.2155105 
 2004-06-01 00:00:00 0.1316276 
 2004-07-01 00:00:00 0.1758824 
 2004-08-01 00:00:00 0.1729682 
 2004-09-01 00:00:00 0.148302 
 2004-10-01 00:00:00 0.09605542 
 2004-11-01 00:00:00 0.1122792 
 2004-12-01 00:00:00 0.07685728 
 2005-01-01 00:00:00 0.09476352 
 2005-02-01 00:00:00 0.1111976 
 2005-03-01 00:00:00 0.1792474 
 2005-04-01 00:00:00 0.1854064 
 2005-05-01 00:00:00 0.148993 
 2005-06-01 00:00:00 0.1487827 
 2005-07-01 00:00:00 0.1360741 
 2005-08-01 00:00:00 0.1413318 
 2005-09-01 00:00:00 0.1002315 
 2005-10-01 00:00:00 0.1199104 
 2005-11-01 00:00:00 0.09984097 
 2005-12-01 00:00:00 0.07150944 
 2006-01-01 00:00:00 0.1084937 
 2006-02-01 00:00:00 0.122344 
 2006-03-01 00:00:00 0.1558431 
 2006-04-01 00:00:00 0.1854965 
 2006-05-01 00:00:00 0.1906641 
 2006-06-01 00:00:00 0.1848055 
 2006-07-01 00:00:00 0.1273613 
 2006-08-01 00:00:00 0.1419026 
 2006-09-01 00:00:00 0.1880803 
 2006-10-01 00:00:00 0.1375763 
 2006-11-01 00:00:00 0.1141419 
 2006-12-01 00:00:00 0.103957 
 2007-01-01 00:00:00 0.1534696 
 2007-02-01 00:00:00 0.1142621 
 2007-03-01 00:00:00 0.1631738 
 2007-04-01 00:00:00 0.1908143 
 2007-05-01 00:00:00 0.1860974 
 2007-06-01 00:00:00 0.1531091 
 2007-07-01 00:00:00  0.13328 
 2007-08-01 00:00:00 0.1547014 
 2007-09-01 00:00:00 0.1678006 
 2007-10-01 00:00:00 0.1009526 
 2007-11-01 00:00:00 0.1563839 
 2007-12-01 00:00:00 0.07772855 
 2008-01-01 00:00:00 0.1485724 
 2008-02-01 00:00:00 0.1215628 
 2008-03-01 00:00:00 0.1404605 
 2008-04-01 00:00:00 0.2123259 
 2008-05-01 00:00:00 0.2256654 
 2008-06-01 00:00:00 0.1324688 
 2008-07-01 00:00:00 0.1269707 
 2008-08-01 00:00:00 0.1117685 
 2008-09-01 00:00:00 0.1562637 
 2008-10-01 00:00:00 0.1159446 
 2008-11-01 00:00:00 0.0804926 
 2008-12-01 00:00:00 0.08938564 
 2009-01-01 00:00:00 0.1014633 
 2009-02-01 00:00:00 0.1726377 
 2009-03-01 00:00:00 0.1971837 
 2009-04-01 00:00:00 0.1490531 
 2009-05-01 00:00:00 0.1795178 
 2009-06-01 00:00:00 0.1798182 
 2009-07-01 00:00:00 0.1408511 
 2009-08-01 00:00:00 0.1258591 
 2009-09-01 00:00:00 0.1293442 
 2009-10-01 00:00:00 0.1139316 
 2009-11-01 00:00:00 0.0996607 
 2009-12-01 00:00:00 0.1251981 
 2010-01-01 00:00:00 0.1029956 
 2010-02-01 00:00:00 0.1266403 
 2010-03-01 00:00:00 0.1738695 
 2010-04-01 00:00:00 0.1835737 
 2010-05-01 00:00:00 0.1839342 
 2010-06-01 00:00:00 0.1534696 
 2010-07-01 00:00:00 0.1165154 
 2010-08-01 00:00:00 0.1519674 
 2010-09-01 00:00:00 0.1125496 
 2010-10-01 00:00:00 0.1100559 
 2010-11-01 00:00:00 0.08079304 
 2010-12-01 00:00:00 0.114172 
 2011-01-01 00:00:00 0.08902511 
 2011-02-01 00:00:00 0.1133608 
 2011-03-01 00:00:00 0.1683714 
 2011-04-01 00:00:00 0.2086605 
 2011-05-01 00:00:00 0.2743067 
 2011-06-01 00:00:00 0.1620922 
 2011-07-01 00:00:00 0.1228847 
 2011-08-01 00:00:00 0.1094851 
 2011-09-01 00:00:00 0.1213225 
 2011-10-01 00:00:00 0.1301854 
 2011-11-01 00:00:00 0.09860916 
 2011-12-01 00:00:00 0.06345763 
 2012-01-01 00:00:00 0.06808442 
 2012-02-01 00:00:00 0.075986 
 2012-03-01 00:00:00 0.1705346 
 2012-04-01 00:00:00 0.1625429 
 2012-05-01 00:00:00 0.2001881 
 2012-06-01 00:00:00 0.2333867 
 2012-07-01 00:00:00 0.1136011 
 2012-08-01 00:00:00 0.09094793 
 2012-09-01 00:00:00 0.1474608 
 2012-10-01 00:00:00 0.1081932 
 2012-11-01 00:00:00 0.1036566 
 2012-12-01 00:00:00 0.0963859 
 2013-01-01 00:00:00 0.09875938 
 2013-02-01 00:00:00 0.1151634 
 2013-03-01 00:00:00 0.1787066 
 2013-04-01 00:00:00 0.2353396 
 2013-05-01 00:00:00 0.1408811 
 2013-06-01 00:00:00 0.1728179 
 2013-07-01 00:00:00 0.2130169 
 2013-08-01 00:00:00 0.1652769 
 2013-09-01 00:00:00 0.1318679 
 2013-10-01 00:00:00 0.1061803 
 2013-11-01 00:00:00 0.1111976 
 2013-12-01 00:00:00 0.113511 
 2014-01-01 00:00:00 0.1074421 
 2014-02-01 00:00:00 0.1525382 
 2014-03-01 00:00:00 0.1447869 
 2014-04-01 00:00:00 0.1507356 
 2014-05-01 00:00:00 0.1544911 
 2014-06-01 00:00:00 0.1507356 
 2014-07-01 00:00:00 0.138087 
 2014-08-01 00:00:00 0.09157886 
 2014-09-01 00:00:00 0.1056996 
 2014-10-01 00:00:00 0.1321984 
 2014-11-01 00:00:00 0.107352 
 2014-12-01 00:00:00 0.08196476 
 2015-01-01 00:00:00 0.07030767 
 2015-02-01 00:00:00 0.1061803 
 2015-03-01 00:00:00 0.1830329 
 2015-04-01 00:00:00 0.187209 
 2015-05-01 00:00:00 0.1953209 
 2015-06-01 00:00:00 0.1234255 
 2015-07-01 00:00:00 0.116215 
 2015-08-01 00:00:00 0.08830406 
 2015-09-01 00:00:00 0.1072919 
 2015-10-01 00:00:00 0.1241766 
 2015-11-01 00:00:00 0.1051588 
 2015-12-01 00:00:00 0.1416322 
 2016-01-01 00:00:00 0.1361943 
 2016-02-01 00:00:00 0.1245973 
 2016-03-01 00:00:00 0.123035 
 2016-04-01 00:00:00 0.1575556 
 2016-05-01 00:00:00 0.1729682 
 2016-06-01 00:00:00 0.1280223 
 2016-07-01 00:00:00 0.09860916 
 2016-08-01 00:00:00 0.1228847 
 2016-09-01 00:00:00 0.08424811 
 2016-10-01 00:00:00 0.109425 
 2016-11-01 00:00:00 0.08205489 
 2016-12-01 00:00:00 0.1052789 
 2017-01-01 00:00:00 0.1035664 
 2017-02-01 00:00:00 0.1058197 
 2017-03-01 00:00:00 0.1756421 
 2017-04-01 00:00:00 0.1494136 
 2017-05-01 00:00:00 0.1521476 
 2017-06-01 00:00:00 0.1136312 
 2017-07-01 00:00:00 0.1193395 
 2017-08-01 00:00:00 0.1546113 
 2017-09-01 00:00:00 0.120301 
 2017-10-01 00:00:00 0.1356234 
 2017-11-01 00:00:00 0.1119487 
 2017-12-01 00:00:00 0.07217041 
 2018-01-01 00:00:00 0.0770075 
 2018-02-01 00:00:00 0.1116182 
 2018-03-01 00:00:00 0.1536799 
 2018-04-01 00:00:00 0.2048148 
 2018-05-01 00:00:00 0.1580062 
 2018-06-01 00:00:00 0.1295245 
 2018-07-01 00:00:00 0.1120388 
 2018-08-01 00:00:00 0.1930075 
 2018-09-01 00:00:00 0.137396 
 2018-10-01 00:00:00 0.151006 
 2018-11-01 00:00:00 0.0873126 
 2018-12-01 00:00:00 0.1099057 
