#      date     time    value 
 2003-01-01 00:00:00 0.2818778 
 2003-02-01 00:00:00 0.2529754 
 2003-03-01 00:00:00 0.5179639 
 2003-04-01 00:00:00 0.4296344 
 2003-05-01 00:00:00 0.6180105 
 2003-06-01 00:00:00 0.6972667 
 2003-07-01 00:00:00 0.5451838 
 2003-08-01 00:00:00 0.4392185 
 2003-09-01 00:00:00 0.347494 
 2003-10-01 00:00:00 0.3515199 
 2003-11-01 00:00:00 0.3559063 
 2003-12-01 00:00:00 0.216532 
 2004-01-01 00:00:00 0.200128 
 2004-02-01 00:00:00 0.5008989 
 2004-03-01 00:00:00 0.8367612 
 2004-04-01 00:00:00 0.4708548 
 2004-05-01 00:00:00  0.31745 
 2004-06-01 00:00:00 0.7619515 
 2004-07-01 00:00:00 0.4549916 
 2004-08-01 00:00:00 0.4242265 
 2004-09-01 00:00:00 0.3716494 
 2004-10-01 00:00:00 0.3729413 
 2004-11-01 00:00:00 0.2928138 
 2004-12-01 00:00:00 0.239696 
 2005-01-01 00:00:00 0.4768636 
 2005-02-01 00:00:00 0.3574386 
 2005-03-01 00:00:00 0.3681943 
 2005-04-01 00:00:00 0.4694428 
 2005-05-01 00:00:00 0.5994133 
 2005-06-01 00:00:00 0.6139846 
 2005-07-01 00:00:00 0.4802586 
 2005-08-01 00:00:00 0.4332096 
 2005-09-01 00:00:00 0.3855598 
 2005-10-01 00:00:00 0.4564938 
 2005-11-01 00:00:00 0.2941658 
 2005-12-01 00:00:00 0.1546413 
 2006-01-01 00:00:00 0.200849 
 2006-02-01 00:00:00 0.2317043 
 2006-03-01 00:00:00 0.4319778 
 2006-04-01 00:00:00 0.5464156 
 2006-05-01 00:00:00 0.4295743 
 2006-06-01 00:00:00 0.7640847 
 2006-07-01 00:00:00 0.563751 
 2006-08-01 00:00:00 0.4703441 
 2006-09-01 00:00:00 0.3534427 
 2006-10-01 00:00:00 0.3111107 
 2006-11-01 00:00:00 0.2101026 
 2006-12-01 00:00:00 0.2185149 
 2007-01-01 00:00:00 0.3519405 
 2007-02-01 00:00:00 0.2930542 
 2007-03-01 00:00:00 0.5717127 
 2007-04-01 00:00:00 0.4565539 
