#      date     time    value 
 2003-01-01 00:00:00 0.1540404 
 2003-02-01 00:00:00 0.1867584 
 2003-03-01 00:00:00 0.1810801 
 2003-04-01 00:00:00 0.154461 
 2003-05-01 00:00:00 0.2046646 
 2003-06-01 00:00:00 0.1356535 
 2003-07-01 00:00:00 0.1476711 
 2003-08-01 00:00:00 0.1608304 
 2003-09-01 00:00:00 0.2380436 
 2003-10-01 00:00:00 0.1794877 
 2003-11-01 00:00:00 0.1404906 
 2003-12-01 00:00:00 0.166689 
 2004-01-01 00:00:00 0.1306662 
 2004-02-01 00:00:00 0.2544176 
 2004-03-01 00:00:00 0.2496406 
 2004-04-01 00:00:00 0.1720368 
 2004-05-01 00:00:00 0.2310433 
 2004-06-01 00:00:00 0.2210987 
 2004-07-01 00:00:00 0.2002482 
 2004-08-01 00:00:00 0.1988361 
 2004-09-01 00:00:00 0.2302321 
 2004-10-01 00:00:00 0.1572251 
 2004-11-01 00:00:00 0.1096053 
 2004-12-01 00:00:00 0.1690624 
 2005-01-01 00:00:00 0.2168325 
 2005-02-01 00:00:00 0.2052054 
 2005-03-01 00:00:00 0.176964 
 2005-04-01 00:00:00 0.2336571 
 2005-05-01 00:00:00 0.1857068 
 2005-06-01 00:00:00 0.1520876 
 2005-07-01 00:00:00 0.2147895 
 2005-08-01 00:00:00 0.2147895 
 2005-09-01 00:00:00 0.2704611 
 2005-10-01 00:00:00 0.1633841 
 2005-11-01 00:00:00 0.148302 
 2005-12-01 00:00:00 0.2031023 
 2006-01-01 00:00:00 0.1987159 
 2006-02-01 00:00:00 0.1318379 
 2006-03-01 00:00:00 0.1609505 
 2006-04-01 00:00:00 0.1603196 
 2006-05-01 00:00:00 0.1413017 
 2006-06-01 00:00:00 0.1931277 
 2006-07-01 00:00:00 0.1331899 
 2006-08-01 00:00:00 0.2380135 
 2006-09-01 00:00:00 0.1808998 
 2006-10-01 00:00:00 0.149654 
 2006-11-01 00:00:00 0.1158544 
 2006-12-01 00:00:00 0.2189055 
 2007-01-01 00:00:00 0.2659244 
 2007-02-01 00:00:00 0.2161715 
 2007-03-01 00:00:00 0.2692894 
 2007-04-01 00:00:00 0.1653971 
 2007-05-01 00:00:00 0.1836939 
 2007-06-01 00:00:00 0.1326491 
 2007-07-01 00:00:00 0.1645258 
 2007-08-01 00:00:00 0.2405372 
 2007-09-01 00:00:00 0.2891485 
 2007-10-01 00:00:00 0.1566843 
 2007-11-01 00:00:00 0.1163652 
 2007-12-01 00:00:00 0.1545812 
 2008-01-01 00:00:00 0.1940891 
 2008-02-01 00:00:00 0.3100591 
 2008-03-01 00:00:00 0.1834836 
 2008-04-01 00:00:00 0.1644056 
 2008-05-01 00:00:00 0.1322585 
 2008-06-01 00:00:00 0.1447568 
 2008-07-01 00:00:00 0.1718565 
 2008-08-01 00:00:00 0.1792774 
 2008-09-01 00:00:00 0.3218965 
 2008-10-01 00:00:00 0.1988962 
 2008-11-01 00:00:00 0.138057 
 2008-12-01 00:00:00 0.1539202 
 2009-01-01 00:00:00 0.1668993 
 2009-02-01 00:00:00 0.1501647 
 2009-03-01 00:00:00 0.1867884 
 2009-04-01 00:00:00 0.1389884 
 2009-05-01 00:00:00 0.1233655 
 2009-06-01 00:00:00 0.1532292 
 2009-07-01 00:00:00 0.1595986 
 2009-08-01 00:00:00 0.2408076 
 2009-09-01 00:00:00 0.2612376 
 2009-10-01 00:00:00 0.1230951 
 2009-11-01 00:00:00 0.1222538 
 2009-12-01 00:00:00 0.2031624 
 2010-01-01 00:00:00 0.1930977 
 2010-02-01 00:00:00  0.20154 
 2010-03-01 00:00:00 0.1458684 
 2010-04-01 00:00:00 0.2011495 
 2010-05-01 00:00:00 0.1425636 
 2010-06-01 00:00:00 0.1465294 
 2010-07-01 00:00:00 0.147641 
 2010-08-01 00:00:00 0.2729247 
 2010-09-01 00:00:00 0.2438721 
 2010-10-01 00:00:00 0.2212489 
 2010-11-01 00:00:00 0.1270308 
 2010-12-01 00:00:00 0.1540404 
 2011-01-01 00:00:00 0.1686418 
 2011-02-01 00:00:00 0.1413017 
 2011-03-01 00:00:00 0.1510661 
 2011-04-01 00:00:00 0.2012396 
 2011-05-01 00:00:00 0.1615815 
 2011-06-01 00:00:00 0.1396794 
 2011-07-01 00:00:00 0.2031023 
 2011-08-01 00:00:00 0.2679073 
 2011-09-01 00:00:00 0.3133339 
 2011-10-01 00:00:00 0.1596286 
 2011-11-01 00:00:00 0.1730583 
 2011-12-01 00:00:00 0.2364212 
 2012-01-01 00:00:00 0.2588641 
 2012-02-01 00:00:00 0.2466962 
 2012-03-01 00:00:00 0.2298415 
 2012-04-01 00:00:00 0.2016903 
 2012-05-01 00:00:00 0.1747708 
 2012-06-01 00:00:00 0.154461 
 2012-07-01 00:00:00 0.1622424 
 2012-08-01 00:00:00 0.1757322 
 2012-09-01 00:00:00 0.2807662 
 2012-10-01 00:00:00 0.1644657 
 2012-11-01 00:00:00 0.1293442 
 2012-12-01 00:00:00 0.2060166 
 2013-01-01 00:00:00 0.1701741 
 2013-02-01 00:00:00 0.2589542 
 2013-03-01 00:00:00 0.1912049 
 2013-04-01 00:00:00 0.1480316 
 2013-05-01 00:00:00 0.1647962 
 2013-06-01 00:00:00 0.1683414 
 2013-07-01 00:00:00 0.1433748 
 2013-08-01 00:00:00 0.2825688 
 2013-09-01 00:00:00 0.2367216 
 2013-10-01 00:00:00 0.1777151 
 2013-11-01 00:00:00 0.1358638 
 2013-12-01 00:00:00 0.1802088 
 2014-01-01 00:00:00 0.1923766 
 2014-02-01 00:00:00 0.1775949 
 2014-03-01 00:00:00 0.1430743 
 2014-04-01 00:00:00 0.1598389 
 2014-05-01 00:00:00 0.1509459 
 2014-06-01 00:00:00 0.1453276 
 2014-07-01 00:00:00 0.1843849 
 2014-08-01 00:00:00  0.20151 
 2014-09-01 00:00:00 0.3008656 
 2014-10-01 00:00:00 0.1971837 
 2014-11-01 00:00:00 0.1345418 
 2014-12-01 00:00:00 0.172878 
 2015-01-01 00:00:00 0.2229014 
 2015-02-01 00:00:00 0.1758524 
 2015-03-01 00:00:00 0.2013898 
 2015-04-01 00:00:00 0.1829127 
 2015-05-01 00:00:00 0.1847755 
 2015-06-01 00:00:00 0.1549718 
 2015-07-01 00:00:00 0.2167423 
 2015-08-01 00:00:00 0.3191925 
 2015-09-01 00:00:00 0.2353997 
 2015-10-01 00:00:00 0.162603 
 2015-11-01 00:00:00 0.1335203 
 2015-12-01 00:00:00 0.2128666 
 2016-01-01 00:00:00 0.3189221 
 2016-02-01 00:00:00 0.3470734 
 2016-03-01 00:00:00 0.2043341 
 2016-04-01 00:00:00 0.1779855 
 2016-05-01 00:00:00 0.1557229 
 2016-06-01 00:00:00 0.1749811 
 2016-07-01 00:00:00 0.1761528 
 2016-08-01 00:00:00 0.2805859 
 2016-09-01 00:00:00 0.2016001 
 2016-10-01 00:00:00 0.2021109 
 2016-11-01 00:00:00 0.1636846 
 2016-12-01 00:00:00 0.1957716 
 2017-01-01 00:00:00 0.2196566 
 2017-02-01 00:00:00 0.2406273 
 2017-03-01 00:00:00 0.196703 
 2017-04-01 00:00:00 0.1611609 
 2017-05-01 00:00:00 0.1601093 
 2017-06-01 00:00:00 0.1769941 
 2017-07-01 00:00:00 0.1333401 
 2017-08-01 00:00:00 0.2268371 
 2017-09-01 00:00:00 0.2410179 
 2017-10-01 00:00:00 0.1635944 
 2017-11-01 00:00:00 0.1343015 
 2017-12-01 00:00:00 0.1778053 
 2018-01-01 00:00:00 0.1908143 
