#      date     time    value 
 2003-01-01 00:00:00 0.07832943 
 2003-02-01 00:00:00 0.05005799 
 2003-03-01 00:00:00 0.08971612 
 2003-04-01 00:00:00 0.05931156 
 2003-05-01 00:00:00 0.07262107 
 2003-06-01 00:00:00 0.0550453 
 2003-07-01 00:00:00 0.06348768 
 2003-08-01 00:00:00 0.07610617 
 2003-09-01 00:00:00 0.1608304 
 2003-10-01 00:00:00 0.1586071 
 2003-11-01 00:00:00 0.1095151 
 2003-12-01 00:00:00 0.0966563 
 2004-01-01 00:00:00 0.06264644 
 2004-02-01 00:00:00 0.08319657 
 2004-03-01 00:00:00 0.07820926 
 2004-04-01 00:00:00 0.1049485 
 2004-05-01 00:00:00 0.06907587 
 2004-06-01 00:00:00 0.07105878 
 2004-07-01 00:00:00 0.08064282 
 2004-08-01 00:00:00 0.1145025 
 2004-09-01 00:00:00 0.2080596 
 2004-10-01 00:00:00 0.1309966 
 2004-11-01 00:00:00 0.1249578 
 2004-12-01 00:00:00 0.08857445 
 2005-01-01 00:00:00 0.0895659 
 2005-02-01 00:00:00 0.09575498 
 2005-03-01 00:00:00 0.06883552 
 2005-04-01 00:00:00 0.08094327 
 2005-05-01 00:00:00 0.09242009 
 2005-06-01 00:00:00 0.07742811 
 2005-07-01 00:00:00 0.07688732 
 2005-08-01 00:00:00 0.1677105 
 2005-09-01 00:00:00 0.2465761 
 2005-10-01 00:00:00 0.1944196 
 2005-11-01 00:00:00 0.1149231 
 2005-12-01 00:00:00 0.1021844 
 2006-01-01 00:00:00 0.07295155 
 2006-02-01 00:00:00 0.03485571 
 2006-03-01 00:00:00 0.06126442 
 2006-04-01 00:00:00 0.0858104 
 2006-05-01 00:00:00 0.05919138 
 2006-06-01 00:00:00 0.07490441 
 2006-07-01 00:00:00 0.07000723 
 2006-08-01 00:00:00 0.1338508 
 2006-09-01 00:00:00 0.1393789 
 2006-10-01 00:00:00 0.1437053 
 2006-11-01 00:00:00 0.1096654 
 2006-12-01 00:00:00 0.08523956 
 2007-01-01 00:00:00 0.08668168 
 2007-02-01 00:00:00 0.07466406 
 2007-03-01 00:00:00 0.07445375 
 2007-04-01 00:00:00 0.08220511 
 2007-05-01 00:00:00 0.07403314 
 2007-06-01 00:00:00 0.07562547 
 2007-07-01 00:00:00 0.1074722 
 2007-08-01 00:00:00 0.1516068 
 2007-09-01 00:00:00 0.2829894 
 2007-10-01 00:00:00 0.166689 
 2007-11-01 00:00:00 0.1384175 
 2007-12-01 00:00:00 0.06571094 
 2008-01-01 00:00:00 0.07580573 
 2008-02-01 00:00:00 0.05014812 
 2008-03-01 00:00:00 0.05702821 
 2008-04-01 00:00:00 0.06417869 
 2008-05-01 00:00:00 0.06511006 
 2008-06-01 00:00:00 0.06435895 
 2008-07-01 00:00:00 0.09641595 
 2008-08-01 00:00:00 0.1364947 
 2008-09-01 00:00:00 0.3116515 
 2008-10-01 00:00:00 0.2195364 
 2008-11-01 00:00:00 0.1037467 
 2008-12-01 00:00:00 0.0795312 
 2009-01-01 00:00:00 0.05624706 
 2009-02-01 00:00:00 0.04942707 
 2009-03-01 00:00:00 0.04621235 
 2009-04-01 00:00:00 0.09389225 
 2009-05-01 00:00:00 0.07790882 
 2009-06-01 00:00:00 0.06222583 
 2009-07-01 00:00:00 0.05958195 
 2009-08-01 00:00:00 0.1014934 
 2009-09-01 00:00:00 0.1734789 
 2009-10-01 00:00:00 0.1022445 
 2009-11-01 00:00:00 0.07589587 
 2009-12-01 00:00:00 0.07379278 
 2010-01-01 00:00:00 0.07878009 
 2010-02-01 00:00:00 0.06306706 
 2010-03-01 00:00:00 0.04690337 
 2010-04-01 00:00:00 0.09746749 
 2010-05-01 00:00:00 0.07502459 
 2010-06-01 00:00:00 0.06613155 
 2010-07-01 00:00:00 0.09106811 
 2010-08-01 00:00:00 0.1574955 
 2010-09-01 00:00:00 0.217884 
 2010-10-01 00:00:00 0.2487092 
 2010-11-01 00:00:00 0.1115281 
 2010-12-01 00:00:00 0.08971612 
 2011-01-01 00:00:00 0.08082309 
 2011-02-01 00:00:00 0.05330275 
 2011-03-01 00:00:00 0.06012274 
 2011-04-01 00:00:00 0.1070816 
 2011-05-01 00:00:00 0.0810334 
 2011-06-01 00:00:00 0.07808908 
 2011-07-01 00:00:00 0.07679719 
 2011-08-01 00:00:00 0.1496239 
 2011-09-01 00:00:00 0.3402534 
 2011-10-01 00:00:00 0.1675001 
 2011-11-01 00:00:00 0.1170262 
 2011-12-01 00:00:00 0.0901067 
 2012-01-01 00:00:00 0.08358714 
 2012-02-01 00:00:00 0.09079771 
 2012-03-01 00:00:00 0.08803366 
 2012-04-01 00:00:00 0.07412327 
 2012-05-01 00:00:00 0.07003728 
 2012-06-01 00:00:00 0.1009226 
 2012-07-01 00:00:00 0.09927013 
 2012-08-01 00:00:00 0.1306962 
 2012-09-01 00:00:00 0.2570614 
 2012-10-01 00:00:00 0.1523579 
 2012-11-01 00:00:00 0.1195198 
 2012-12-01 00:00:00 0.06742345 
 2013-01-01 00:00:00 0.1009526 
 2013-02-01 00:00:00 0.09392229 
 2013-03-01 00:00:00  0.09918 
 2013-04-01 00:00:00 0.05291218 
 2013-05-01 00:00:00 0.08659154 
 2013-06-01 00:00:00 0.06643199 
 2013-07-01 00:00:00 0.09377207 
 2013-08-01 00:00:00 0.2101627 
 2013-09-01 00:00:00 0.1558431 
 2013-10-01 00:00:00 0.1683714 
 2013-11-01 00:00:00 0.1140518 
 2013-12-01 00:00:00 0.09455322 
 2014-01-01 00:00:00 0.08013208 
 2014-02-01 00:00:00 0.06504997 
 2014-03-01 00:00:00 0.07439366 
 2014-04-01 00:00:00 0.07352239 
 2014-05-01 00:00:00 0.09142864 
 2014-06-01 00:00:00 0.09281066 
 2014-07-01 00:00:00 0.08163428 
 2014-08-01 00:00:00 0.09800828 
 2014-09-01 00:00:00  0.16741 
 2014-10-01 00:00:00 0.1888615 
 2014-11-01 00:00:00 0.1006822 
 2014-12-01 00:00:00 0.09593524 
 2015-01-01 00:00:00 0.08094327 
 2015-02-01 00:00:00 0.08827401 
 2015-03-01 00:00:00 0.08701216 
 2015-04-01 00:00:00 0.06757367 
 2015-05-01 00:00:00 0.0996607 
 2015-06-01 00:00:00 0.08566018 
 2015-07-01 00:00:00 0.1068412 
 2015-08-01 00:00:00 0.2024113 
 2015-09-01 00:00:00 0.1655773 
 2015-10-01 00:00:00 0.1653069 
 2015-11-01 00:00:00 0.1286532 
 2015-12-01 00:00:00 0.0948837 
 2016-01-01 00:00:00 0.1238161 
 2016-02-01 00:00:00 0.09905982 
 2016-03-01 00:00:00 0.09689665 
 2016-04-01 00:00:00  0.09918 
 2016-05-01 00:00:00 0.08106344 
 2016-06-01 00:00:00 0.06348768 
 2016-07-01 00:00:00 0.1000212 
 2016-08-01 00:00:00 0.1419327 
 2016-09-01 00:00:00 0.1842046 
 2016-10-01 00:00:00 0.189913 
 2016-11-01 00:00:00 0.1398596 
 2016-12-01 00:00:00 0.114172 
 2017-01-01 00:00:00 0.07247085 
 2017-02-01 00:00:00 0.06300697 
 2017-03-01 00:00:00 0.08274591 
 2017-04-01 00:00:00 0.09088784 
 2017-05-01 00:00:00 0.07793886 
 2017-06-01 00:00:00 0.07388292 
 2017-07-01 00:00:00 0.09025692 
 2017-08-01 00:00:00 0.1148329 
 2017-09-01 00:00:00 0.1708651 
 2017-10-01 00:00:00 0.1724274 
 2017-11-01 00:00:00  0.10597 
 2017-12-01 00:00:00 0.08550996 
 2018-01-01 00:00:00 0.1015535 
 2018-02-01 00:00:00 0.08031234 
 2018-03-01 00:00:00 0.05023826 
 2018-04-01 00:00:00 0.07078838 
 2018-05-01 00:00:00 0.08427815 
 2018-06-01 00:00:00 0.07075834 
 2018-07-01 00:00:00 0.08160423 
 2018-08-01 00:00:00 0.1369153 
 2018-09-01 00:00:00 0.2019306 
 2018-10-01 00:00:00 0.1784061 
 2018-11-01 00:00:00 0.1699638 
 2018-12-01 00:00:00 0.1104165 
 2019-01-01 00:00:00 0.0926304 
 2019-02-01 00:00:00 0.08584044 
 2019-03-01 00:00:00 0.09524423 
 2019-04-01 00:00:00 0.09896969 
 2019-05-01 00:00:00 0.07015745 
 2019-06-01 00:00:00 0.09860916 
 2019-07-01 00:00:00 0.08680185 
 2019-08-01 00:00:00 0.2553489 
 2019-09-01 00:00:00 0.1711956 
 2019-10-01 00:00:00 0.1534395 
 2019-11-01 00:00:00 0.1091546 
 2019-12-01 00:00:00 0.09896969 
 2020-01-01 00:00:00 0.06553067 
 2020-02-01 00:00:00 0.08764309 
 2020-03-01 00:00:00 0.04386892 
 2020-04-01 00:00:00 0.05940169 
 2020-05-01 00:00:00 0.06592124 
 2020-06-01 00:00:00 0.07193005 
 2020-07-01 00:00:00 0.1027252 
 2020-08-01 00:00:00 0.1456581 
 2020-09-01 00:00:00 0.1709552 
 2020-10-01 00:00:00 0.2122357 
 2020-11-01 00:00:00 0.1417824 
 2020-12-01 00:00:00 0.08848432 
 2021-01-01 00:00:00 0.07427349 
 2021-02-01 00:00:00 0.07457393 
 2021-03-01 00:00:00 0.06132451 
 2021-04-01 00:00:00 0.09281066 
 2021-05-01 00:00:00 0.06913596 
 2021-06-01 00:00:00 0.07024759 
 2021-07-01 00:00:00 0.09356176 
 2021-08-01 00:00:00 0.1111676 
 2021-09-01 00:00:00 0.221279 
 2021-10-01 00:00:00 0.1290738 
 2021-11-01 00:00:00 0.1142621 
 2021-12-01 00:00:00 0.0963859 
