#      date     time    value 
 2003-01-01 00:00:00 0.2446232 
 2003-02-01 00:00:00 0.1794577 
 2003-03-01 00:00:00 0.2539669 
 2003-04-01 00:00:00 0.2835903 
 2003-05-01 00:00:00 0.4765932 
 2003-06-01 00:00:00 0.5893485 
 2003-07-01 00:00:00 0.6889445 
 2003-08-01 00:00:00 0.4229045 
 2003-09-01 00:00:00 0.4187885 
 2003-10-01 00:00:00 0.299754 
 2003-11-01 00:00:00 0.2090811 
 2003-12-01 00:00:00 0.1848956 
 2004-01-01 00:00:00 0.1297648 
 2004-02-01 00:00:00 0.1840244 
 2004-03-01 00:00:00 0.3992298 
 2004-04-01 00:00:00 0.2065574 
 2004-05-01 00:00:00 0.2925434 
 2004-06-01 00:00:00 0.5703607 
 2004-07-01 00:00:00 0.5200369 
 2004-08-01 00:00:00 0.3658209 
 2004-09-01 00:00:00 0.4258789 
 2004-10-01 00:00:00 0.3412448 
 2004-11-01 00:00:00 0.1417824 
 2004-12-01 00:00:00 0.1676504 
 2005-01-01 00:00:00 0.335206 
 2005-02-01 00:00:00 0.1138114 
 2005-03-01 00:00:00 0.1286532 
 2005-04-01 00:00:00 0.2891785 
 2005-05-01 00:00:00 0.586915 
 2005-06-01 00:00:00 0.4899628 
 2005-07-01 00:00:00 0.5541069 
 2005-08-01 00:00:00 0.4235355 
 2005-09-01 00:00:00 0.4091444 
 2005-10-01 00:00:00 0.309308 
 2005-11-01 00:00:00 0.2205279 
 2005-12-01 00:00:00 0.1800886 
 2006-01-01 00:00:00 0.1743201 
 2006-02-01 00:00:00 0.1562937 
 2006-03-01 00:00:00 0.3803021 
 2006-04-01 00:00:00 0.2543274 
 2006-05-01 00:00:00 0.2468465 
 2006-06-01 00:00:00 0.5946964 
 2006-07-01 00:00:00 0.5841509 
 2006-08-01 00:00:00 0.3835168 
 2006-09-01 00:00:00 0.3728812 
 2006-10-01 00:00:00 0.2932345 
 2006-11-01 00:00:00 0.2112743 
 2006-12-01 00:00:00 0.2589242 
 2007-01-01 00:00:00 0.3557861 
